panel	arm	metabolite_id	eligible_pairs	point_C	interval_C
broader_chemistry	magnitude_g0.80	core_039	50	0.5	0.5
broader_chemistry	magnitude_g0.80	core_040	6	0.5	0.5
broader_chemistry	magnitude_g0.80	core_041	48	0.5	0.5
broader_chemistry	magnitude_g0.80	core_042	38	0.5	0.5
broader_chemistry	magnitude_g0.80	core_043	12	0.5	0.5
broader_chemistry	magnitude_g0.80	core_044	46	0.5543478260869565	0.5543478260869565
broader_chemistry	magnitude_g0.80	core_045	43	0.5	0.5
broader_chemistry	magnitude_g0.80	core_048	32	0.5	0.5
broader_chemistry	magnitude_g0.80	core_049	41	0.5	0.5
broader_chemistry	magnitude_g0.80	core_050	53	0.7264150943396226	0.7264150943396226
broader_chemistry	magnitude_g0.80	core_051	46	0.717391304347826	0.717391304347826
broader_chemistry	magnitude_g0.80	core_052	45	0.3333333333333333	0.3333333333333333
broader_chemistry	magnitude_g0.80	core_053	45	0.5	0.5
broader_chemistry	magnitude_g0.80	core_054	13	0.5	0.5
broader_chemistry	magnitude_g0.80	core_056	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_057	12	0.5	0.5
broader_chemistry	magnitude_g0.80	core_058	19	0.5	0.5
broader_chemistry	magnitude_g0.80	core_060	20	0.5	0.5
broader_chemistry	magnitude_g0.80	core_062	50	0.5	0.5
broader_chemistry	magnitude_g0.80	core_063	52	0.5	0.5
broader_chemistry	magnitude_g0.80	core_064	37	0.5	0.5
broader_chemistry	magnitude_g0.80	core_065	39	0.5	0.5
broader_chemistry	magnitude_g0.80	core_066	34	0.5	0.5
broader_chemistry	magnitude_g0.80	core_067	40	0.5	0.5
broader_chemistry	magnitude_g0.80	core_069	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_070	51	0.47058823529411764	0.47058823529411764
broader_chemistry	magnitude_g0.80	core_071	33	0.5	0.5
broader_chemistry	magnitude_g0.80	core_072	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_073	49	0.5	0.5
broader_chemistry	magnitude_g0.80	core_074	45	0.5	0.5
broader_chemistry	magnitude_g0.80	core_075	49	0.3979591836734694	0.3979591836734694
broader_chemistry	magnitude_g0.80	core_076	40	0.5	0.5
broader_chemistry	magnitude_g0.80	core_077	40	0.5	0.5
broader_chemistry	magnitude_g0.80	core_078	49	0.5	0.5
broader_chemistry	magnitude_g0.80	core_080	51	0.5	0.5
broader_chemistry	magnitude_g0.80	core_081	50	0.5	0.5
broader_chemistry	magnitude_g0.80	core_083	23	0.5	0.5
broader_chemistry	magnitude_g0.80	core_084	35	0.5	0.5
broader_chemistry	magnitude_g0.80	core_085	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_086	37	0.5	0.5
broader_chemistry	magnitude_g0.80	core_088	36	0.5	0.5
broader_chemistry	magnitude_g0.80	core_090	27	0.5	0.5
broader_chemistry	magnitude_g0.80	core_091	41	0.5	0.5
broader_chemistry	magnitude_g0.80	core_092	53	0.5	0.5
broader_chemistry	magnitude_g0.80	core_093	38	0.5	0.5
broader_chemistry	magnitude_g0.80	core_094	45	0.5	0.5
broader_chemistry	magnitude_g0.80	core_095	48	0.5	0.5
broader_chemistry	magnitude_g0.80	core_096	47	0.6382978723404256	0.6382978723404256
broader_chemistry	magnitude_g0.80	core_097	31	0.5	0.5
broader_chemistry	magnitude_g0.80	core_098	48	0.5	0.5
broader_chemistry	magnitude_g0.80	core_099	37	0.5	0.5
broader_chemistry	magnitude_g0.80	core_102	49	0.5	0.5
broader_chemistry	magnitude_g0.80	core_103	52	0.5	0.5
broader_chemistry	magnitude_g0.80	core_104	50	0.5	0.5
broader_chemistry	magnitude_g0.80	core_107	18	0.5	0.5
broader_chemistry	magnitude_g0.80	core_108	34	0.5	0.5
broader_chemistry	magnitude_g0.80	core_110	46	0.5	0.5
broader_chemistry	magnitude_g0.80	core_111	54	0.5	0.5
broader_chemistry	magnitude_g0.80	core_112	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_113	52	0.5	0.5
broader_chemistry	magnitude_g0.80	core_114	44	0.5	0.5
broader_chemistry	magnitude_g0.80	core_115	47	0.5	0.5
broader_chemistry	magnitude_g0.80	core_116	14	0.5	0.5
broader_chemistry	magnitude_g0.80	core_117	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_001	27	0.5	0.5
broader_chemistry	magnitude_g1.00	core_002	23	0.5	0.5
broader_chemistry	magnitude_g1.00	core_004	13	0.5	0.5
broader_chemistry	magnitude_g1.00	core_005	7	0.5	0.5
broader_chemistry	magnitude_g1.00	core_006	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_007	27	0.5	0.5
broader_chemistry	magnitude_g1.00	core_011	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_012	29	0.5	0.5
broader_chemistry	magnitude_g1.00	core_013	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_014	38	0.5	0.5
broader_chemistry	magnitude_g1.00	core_015	20	0.5	0.5
broader_chemistry	magnitude_g1.00	core_016	50	0.36	0.34
broader_chemistry	magnitude_g1.00	core_017	18	0.5	0.5
broader_chemistry	magnitude_g1.00	core_018	54	0.5	0.5
broader_chemistry	magnitude_g1.00	core_019	26	0.5	0.5
broader_chemistry	magnitude_g1.00	core_021	11	0.5454545454545454	0.5454545454545454
broader_chemistry	magnitude_g1.00	core_022	38	0.5	0.5
broader_chemistry	magnitude_g1.00	core_023	23	0.5	0.5
broader_chemistry	magnitude_g1.00	core_024	53	0.5	0.5
broader_chemistry	magnitude_g1.00	core_026	47	0.5851063829787234	0.5851063829787234
broader_chemistry	magnitude_g1.00	core_027	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_028	49	0.5714285714285714	0.5714285714285714
broader_chemistry	magnitude_g1.00	core_029	26	0.5	0.5
broader_chemistry	magnitude_g1.00	core_030	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_032	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_034	30	0.5	0.5
broader_chemistry	magnitude_g1.00	core_035	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_037	24	0.5	0.5
broader_chemistry	magnitude_g1.00	core_038	39	0.5	0.5
broader_chemistry	magnitude_g1.00	core_039	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_040	6	0.5	0.5
broader_chemistry	magnitude_g1.00	core_041	48	0.5	0.5
broader_chemistry	magnitude_g1.00	core_042	38	0.5	0.5
broader_chemistry	magnitude_g1.00	core_043	12	0.5	0.5
broader_chemistry	magnitude_g1.00	core_044	46	0.5434782608695652	0.5434782608695652
broader_chemistry	magnitude_g1.00	core_045	43	0.5	0.5
broader_chemistry	magnitude_g1.00	core_048	32	0.5	0.5
broader_chemistry	magnitude_g1.00	core_049	41	0.5	0.5
broader_chemistry	magnitude_g1.00	core_050	53	0.7075471698113207	0.7075471698113207
broader_chemistry	magnitude_g1.00	core_051	46	0.6847826086956522	0.6847826086956522
broader_chemistry	magnitude_g1.00	core_052	45	0.2222222222222222	0.2222222222222222
broader_chemistry	magnitude_g1.00	core_053	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_054	13	0.5	0.5
broader_chemistry	magnitude_g1.00	core_056	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_057	12	0.5	0.5
broader_chemistry	magnitude_g1.00	core_058	19	0.5	0.5
broader_chemistry	magnitude_g1.00	core_060	20	0.5	0.5
broader_chemistry	magnitude_g1.00	core_062	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_063	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_064	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_065	39	0.5	0.5
broader_chemistry	magnitude_g1.00	core_066	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_067	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_069	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_070	51	0.49019607843137253	0.49019607843137253
broader_chemistry	magnitude_g1.00	core_071	33	0.5	0.5
broader_chemistry	magnitude_g1.00	core_072	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_073	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_074	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_075	49	0.4387755102040816	0.4387755102040816
broader_chemistry	magnitude_g1.00	core_076	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_077	40	0.5	0.5
broader_chemistry	magnitude_g1.00	core_078	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_080	51	0.5	0.5
broader_chemistry	magnitude_g1.00	core_081	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_083	23	0.5	0.5
broader_chemistry	magnitude_g1.00	core_084	35	0.5	0.5
broader_chemistry	magnitude_g1.00	core_085	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_086	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_088	36	0.5	0.5
broader_chemistry	magnitude_g1.00	core_090	27	0.5	0.5
broader_chemistry	magnitude_g1.00	core_091	41	0.5	0.5
broader_chemistry	magnitude_g1.00	core_092	53	0.5	0.5
broader_chemistry	magnitude_g1.00	core_093	38	0.5	0.5
broader_chemistry	magnitude_g1.00	core_094	45	0.5	0.5
broader_chemistry	magnitude_g1.00	core_095	48	0.5	0.5
broader_chemistry	magnitude_g1.00	core_096	47	0.6702127659574468	0.6702127659574468
broader_chemistry	magnitude_g1.00	core_097	31	0.5	0.5
broader_chemistry	magnitude_g1.00	core_098	48	0.5	0.5
broader_chemistry	magnitude_g1.00	core_099	37	0.5	0.5
broader_chemistry	magnitude_g1.00	core_102	49	0.5	0.5
broader_chemistry	magnitude_g1.00	core_103	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_104	50	0.5	0.5
broader_chemistry	magnitude_g1.00	core_107	18	0.5	0.5
broader_chemistry	magnitude_g1.00	core_108	34	0.5	0.5
broader_chemistry	magnitude_g1.00	core_110	46	0.5	0.5
broader_chemistry	magnitude_g1.00	core_111	54	0.5	0.5
broader_chemistry	magnitude_g1.00	core_112	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_113	52	0.5	0.5
broader_chemistry	magnitude_g1.00	core_114	44	0.5	0.5
broader_chemistry	magnitude_g1.00	core_115	47	0.5	0.5
broader_chemistry	magnitude_g1.00	core_116	14	0.5	0.5
broader_chemistry	magnitude_g1.00	core_117	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_001	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_002	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_004	13	0.5	0.5
broader_chemistry	magnitude_g1.25	core_005	7	0.5	0.5
broader_chemistry	magnitude_g1.25	core_006	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_007	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_011	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_012	29	0.5	0.5
broader_chemistry	magnitude_g1.25	core_013	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_014	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_015	20	0.5	0.5
broader_chemistry	magnitude_g1.25	core_016	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_017	18	0.5	0.5
broader_chemistry	magnitude_g1.25	core_018	54	0.5	0.5
broader_chemistry	magnitude_g1.25	core_019	26	0.5	0.5
broader_chemistry	magnitude_g1.25	core_021	11	0.36363636363636365	0.36363636363636365
broader_chemistry	magnitude_g1.25	core_022	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_023	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_024	53	0.5	0.5
broader_chemistry	magnitude_g1.25	core_026	47	0.5	0.5
broader_chemistry	magnitude_g1.25	core_027	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_028	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_029	26	0.5	0.5
broader_chemistry	magnitude_g1.25	core_030	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_032	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_034	30	0.5	0.5
broader_chemistry	magnitude_g1.25	core_035	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_037	24	0.5	0.5
broader_chemistry	magnitude_g1.25	core_038	39	0.5	0.5
broader_chemistry	magnitude_g1.25	core_039	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_040	6	0.5	0.5
broader_chemistry	magnitude_g1.25	core_041	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_042	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_043	12	0.5	0.5
broader_chemistry	magnitude_g1.25	core_044	46	0.4891304347826087	0.4891304347826087
broader_chemistry	magnitude_g1.25	core_045	43	0.5	0.5
broader_chemistry	magnitude_g1.25	core_048	32	0.5	0.5
broader_chemistry	magnitude_g1.25	core_049	41	0.5	0.5
broader_chemistry	magnitude_g1.25	core_050	53	0.6698113207547169	0.6698113207547169
broader_chemistry	magnitude_g1.25	core_051	46	0.6956521739130435	0.6956521739130435
broader_chemistry	magnitude_g1.25	core_052	45	0.43333333333333335	0.43333333333333335
broader_chemistry	magnitude_g1.25	core_053	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_054	13	0.5	0.5
broader_chemistry	magnitude_g1.25	core_056	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_057	12	0.5	0.5
broader_chemistry	magnitude_g1.25	core_058	19	0.5	0.5
broader_chemistry	magnitude_g1.25	core_060	20	0.5	0.5
broader_chemistry	magnitude_g1.25	core_062	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_063	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_064	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_065	39	0.5	0.5
broader_chemistry	magnitude_g1.25	core_066	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_067	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_069	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_070	51	0.47058823529411764	0.47058823529411764
broader_chemistry	magnitude_g1.25	core_071	33	0.5	0.5
broader_chemistry	magnitude_g1.25	core_072	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_073	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_074	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_075	49	0.41836734693877553	0.41836734693877553
broader_chemistry	magnitude_g1.25	core_076	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_077	40	0.5	0.5
broader_chemistry	magnitude_g1.25	core_078	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_080	51	0.5	0.5
broader_chemistry	magnitude_g1.25	core_081	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_083	23	0.5	0.5
broader_chemistry	magnitude_g1.25	core_084	35	0.5	0.5
broader_chemistry	magnitude_g1.25	core_085	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_086	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_088	36	0.5	0.5
broader_chemistry	magnitude_g1.25	core_090	27	0.5	0.5
broader_chemistry	magnitude_g1.25	core_091	41	0.5	0.5
broader_chemistry	magnitude_g1.25	core_092	53	0.5	0.5
broader_chemistry	magnitude_g1.25	core_093	38	0.5	0.5
broader_chemistry	magnitude_g1.25	core_094	45	0.5	0.5
broader_chemistry	magnitude_g1.25	core_095	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_096	47	0.5	0.5
broader_chemistry	magnitude_g1.25	core_097	31	0.5	0.5
broader_chemistry	magnitude_g1.25	core_098	48	0.5	0.5
broader_chemistry	magnitude_g1.25	core_099	37	0.5	0.5
broader_chemistry	magnitude_g1.25	core_102	49	0.5	0.5
broader_chemistry	magnitude_g1.25	core_103	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_104	50	0.5	0.5
broader_chemistry	magnitude_g1.25	core_107	18	0.5	0.5
broader_chemistry	magnitude_g1.25	core_108	34	0.5	0.5
broader_chemistry	magnitude_g1.25	core_110	46	0.5	0.5
broader_chemistry	magnitude_g1.25	core_111	54	0.5	0.5
broader_chemistry	magnitude_g1.25	core_112	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_113	52	0.5	0.5
broader_chemistry	magnitude_g1.25	core_114	44	0.5	0.5
broader_chemistry	magnitude_g1.25	core_115	47	0.5	0.5
broader_chemistry	magnitude_g1.25	core_116	14	0.5	0.5
broader_chemistry	magnitude_g1.25	core_117	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_001	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_002	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_004	13	0.5	0.5
broader_chemistry	magnitude_g2.00	core_005	7	0.5	0.5
broader_chemistry	magnitude_g2.00	core_006	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_007	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_011	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_012	29	0.5	0.5
broader_chemistry	magnitude_g2.00	core_013	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_014	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_015	20	0.5	0.5
broader_chemistry	magnitude_g2.00	core_016	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_017	18	0.5	0.5
broader_chemistry	magnitude_g2.00	core_018	54	0.5	0.5
broader_chemistry	magnitude_g2.00	core_019	26	0.5	0.5
broader_chemistry	magnitude_g2.00	core_021	11	0.5909090909090909	0.5909090909090909
broader_chemistry	magnitude_g2.00	core_022	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_023	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_024	53	0.5	0.5
broader_chemistry	magnitude_g2.00	core_026	47	0.5	0.5
broader_chemistry	magnitude_g2.00	core_027	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_028	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_029	26	0.5	0.5
broader_chemistry	magnitude_g2.00	core_030	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_032	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_034	30	0.5	0.5
broader_chemistry	magnitude_g2.00	core_035	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_037	24	0.5	0.5
broader_chemistry	magnitude_g2.00	core_038	39	0.5	0.5
broader_chemistry	magnitude_g2.00	core_039	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_040	6	0.5	0.5
broader_chemistry	magnitude_g2.00	core_041	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_042	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_043	12	0.5	0.5
broader_chemistry	magnitude_g2.00	core_044	46	0.6956521739130435	0.6956521739130435
broader_chemistry	magnitude_g2.00	core_045	43	0.5	0.5
broader_chemistry	magnitude_g2.00	core_048	32	0.5	0.5
broader_chemistry	magnitude_g2.00	core_049	41	0.5	0.5
broader_chemistry	magnitude_g2.00	core_050	53	0.5	0.5
broader_chemistry	magnitude_g2.00	core_051	46	0.4891304347826087	0.4891304347826087
broader_chemistry	magnitude_g2.00	core_052	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_053	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_054	13	0.5	0.5
broader_chemistry	magnitude_g2.00	core_056	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_057	12	0.5	0.5
broader_chemistry	magnitude_g2.00	core_058	19	0.5	0.5
broader_chemistry	magnitude_g2.00	core_060	20	0.5	0.5
broader_chemistry	magnitude_g2.00	core_062	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_063	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_064	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_065	39	0.5	0.5
broader_chemistry	magnitude_g2.00	core_066	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_067	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_069	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_070	51	0.5294117647058824	0.5392156862745098
broader_chemistry	magnitude_g2.00	core_071	33	0.5	0.5
broader_chemistry	magnitude_g2.00	core_072	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_073	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_074	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_075	49	0.4489795918367347	0.45918367346938777
broader_chemistry	magnitude_g2.00	core_076	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_077	40	0.5	0.5
broader_chemistry	magnitude_g2.00	core_078	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_080	51	0.5	0.5
broader_chemistry	magnitude_g2.00	core_081	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_083	23	0.5	0.5
broader_chemistry	magnitude_g2.00	core_084	35	0.5	0.5
broader_chemistry	magnitude_g2.00	core_085	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_086	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_088	36	0.5	0.5
broader_chemistry	magnitude_g2.00	core_090	27	0.5	0.5
broader_chemistry	magnitude_g2.00	core_091	41	0.5	0.5
broader_chemistry	magnitude_g2.00	core_092	53	0.5	0.5
broader_chemistry	magnitude_g2.00	core_093	38	0.5	0.5
broader_chemistry	magnitude_g2.00	core_094	45	0.5	0.5
broader_chemistry	magnitude_g2.00	core_095	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_096	47	0.5851063829787234	0.5851063829787234
broader_chemistry	magnitude_g2.00	core_097	31	0.5	0.5
broader_chemistry	magnitude_g2.00	core_098	48	0.5	0.5
broader_chemistry	magnitude_g2.00	core_099	37	0.5	0.5
broader_chemistry	magnitude_g2.00	core_102	49	0.5	0.5
broader_chemistry	magnitude_g2.00	core_103	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_104	50	0.5	0.5
broader_chemistry	magnitude_g2.00	core_107	18	0.5	0.5
broader_chemistry	magnitude_g2.00	core_108	34	0.5	0.5
broader_chemistry	magnitude_g2.00	core_110	46	0.5	0.5
broader_chemistry	magnitude_g2.00	core_111	54	0.5	0.5
broader_chemistry	magnitude_g2.00	core_112	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_113	52	0.5	0.5
broader_chemistry	magnitude_g2.00	core_114	44	0.5	0.5
broader_chemistry	magnitude_g2.00	core_115	47	0.5	0.5
broader_chemistry	magnitude_g2.00	core_116	14	0.5	0.5
broader_chemistry	magnitude_g2.00	core_117	37	0.5	0.5
broader_chemistry	ordinal	core_001	27	0.5	0.5
broader_chemistry	ordinal	core_002	23	0.5	0.5
broader_chemistry	ordinal	core_004	13	0.5	0.5
broader_chemistry	ordinal	core_005	7	0.5	0.5
broader_chemistry	ordinal	core_006	45	0.5	0.5
broader_chemistry	ordinal	core_007	27	0.5	0.5
broader_chemistry	ordinal	core_011	34	0.5	0.5
broader_chemistry	ordinal	core_012	29	0.5	0.5
broader_chemistry	ordinal	core_013	34	0.5	0.5
broader_chemistry	ordinal	core_014	38	0.5	0.5
broader_chemistry	ordinal	core_015	20	0.5	0.5
broader_chemistry	ordinal	core_016	50	0.29	0.29
broader_chemistry	ordinal	core_017	18	0.5	0.5
broader_chemistry	ordinal	core_018	54	0.5	0.5
broader_chemistry	ordinal	core_019	26	0.5	0.5
broader_chemistry	ordinal	core_021	11	0.45454545454545453	0.45454545454545453
broader_chemistry	ordinal	core_022	38	0.40789473684210525	0.40789473684210525
broader_chemistry	ordinal	core_023	23	0.5	0.5
broader_chemistry	ordinal	core_024	53	0.5	0.5
broader_chemistry	ordinal	core_026	47	0.5957446808510638	0.5957446808510638
broader_chemistry	ordinal	core_027	49	0.5	0.5
broader_chemistry	ordinal	core_028	49	0.4489795918367347	0.4489795918367347
broader_chemistry	ordinal	core_029	26	0.5	0.5
broader_chemistry	ordinal	core_030	45	0.5	0.5
broader_chemistry	ordinal	core_032	50	0.5	0.5
broader_chemistry	ordinal	core_034	30	0.5	0.5
broader_chemistry	ordinal	core_035	50	0.5	0.5
broader_chemistry	ordinal	core_037	24	0.5	0.5
broader_chemistry	ordinal	core_038	39	0.5	0.5
broader_chemistry	ordinal	core_039	50	0.5	0.5
broader_chemistry	ordinal	core_040	6	0.5	0.5
broader_chemistry	ordinal	core_041	48	0.5	0.5
broader_chemistry	ordinal	core_042	38	0.5	0.5
broader_chemistry	ordinal	core_043	12	0.5	0.5
broader_chemistry	ordinal	core_044	46	0.5	0.5
broader_chemistry	ordinal	core_045	43	0.5	0.5
broader_chemistry	ordinal	core_048	32	0.5	0.5
broader_chemistry	ordinal	core_049	41	0.5	0.5
broader_chemistry	ordinal	core_050	53	0.39622641509433965	0.39622641509433965
broader_chemistry	ordinal	core_051	46	0.358695652173913	0.358695652173913
broader_chemistry	ordinal	core_052	45	0.5	0.5
broader_chemistry	ordinal	core_053	45	0.5	0.5
broader_chemistry	ordinal	core_054	13	0.5	0.5
broader_chemistry	ordinal	core_056	44	0.5	0.5
broader_chemistry	ordinal	core_057	12	0.5	0.5
broader_chemistry	ordinal	core_058	19	0.5	0.5
broader_chemistry	ordinal	core_060	20	0.5	0.5
broader_chemistry	ordinal	core_062	50	0.5	0.5
broader_chemistry	ordinal	core_063	52	0.5	0.5
broader_chemistry	ordinal	core_064	37	0.5	0.5
broader_chemistry	ordinal	core_065	39	0.5	0.5
broader_chemistry	ordinal	core_066	34	0.5	0.5
broader_chemistry	ordinal	core_067	40	0.5	0.5
broader_chemistry	ordinal	core_069	44	0.5	0.5
broader_chemistry	ordinal	core_070	51	0.45098039215686275	0.45098039215686275
broader_chemistry	ordinal	core_071	33	0.5	0.5
broader_chemistry	ordinal	core_072	44	0.5	0.5
broader_chemistry	ordinal	core_073	49	0.5	0.5
broader_chemistry	ordinal	core_074	45	0.5	0.5
broader_chemistry	ordinal	core_075	49	0.5	0.5
broader_chemistry	ordinal	core_076	40	0.5	0.5
broader_chemistry	ordinal	core_077	40	0.5	0.5
broader_chemistry	ordinal	core_078	49	0.5	0.5
broader_chemistry	ordinal	core_080	51	0.5	0.5
broader_chemistry	ordinal	core_081	50	0.5	0.5
broader_chemistry	ordinal	core_083	23	0.5	0.5
broader_chemistry	ordinal	core_084	35	0.5	0.5
broader_chemistry	ordinal	core_085	44	0.5568181818181818	0.5568181818181818
broader_chemistry	ordinal	core_086	37	0.5	0.5
broader_chemistry	ordinal	core_088	36	0.5	0.5
broader_chemistry	ordinal	core_090	27	0.5	0.5
broader_chemistry	ordinal	core_091	41	0.5	0.5
broader_chemistry	ordinal	core_092	53	0.5	0.5
broader_chemistry	ordinal	core_093	38	0.5	0.5
broader_chemistry	ordinal	core_094	45	0.5	0.5
broader_chemistry	ordinal	core_095	48	0.5	0.5
broader_chemistry	ordinal	core_096	47	0.46808510638297873	0.46808510638297873
broader_chemistry	ordinal	core_097	31	0.5	0.5
broader_chemistry	ordinal	core_098	48	0.5	0.5
broader_chemistry	ordinal	core_099	37	0.5	0.5
broader_chemistry	ordinal	core_102	49	0.5	0.5
broader_chemistry	ordinal	core_103	52	0.5	0.5
broader_chemistry	ordinal	core_104	50	0.5	0.5
broader_chemistry	ordinal	core_107	18	0.5	0.5
broader_chemistry	ordinal	core_108	34	0.5	0.5
broader_chemistry	ordinal	core_110	46	0.5	0.5
broader_chemistry	ordinal	core_111	54	0.5	0.5
broader_chemistry	ordinal	core_112	44	0.5	0.5
broader_chemistry	ordinal	core_113	52	0.5	0.5
broader_chemistry	ordinal	core_114	44	0.5	0.5
broader_chemistry	ordinal	core_115	47	0.5	0.5
broader_chemistry	ordinal	core_116	14	0.5	0.5
broader_chemistry	ordinal	core_117	37	0.5	0.5
broader_chemistry	uniform_pfba	core_001	27	0.5	0.5
broader_chemistry	uniform_pfba	core_002	23	0.5	0.5
broader_chemistry	uniform_pfba	core_004	13	0.5	0.5
